symbol,date,open,high,low,close,volume,adjusted
TR,1989-06-09,4.256382,4.308289,4.221778,4.221778,18061,2.759994
TR,1989-06-12,4.221778,4.221778,4.152568,4.152568,74412,2.714747
TR,1989-06-13,4.187173,4.256382,4.187173,4.256382,265860,2.782616
TR,1989-06-14,4.221778,4.221778,4.187173,4.221778,16616,2.759994
TR,1989-06-15,4.221778,4.256382,4.221778,4.256382,15171,2.787826
TR,1989-06-16,4.256382,4.360197,4.256382,4.360197,336659,2.855823
TR,1989-06-19,4.325592,4.325592,4.204475,4.273685,14449,2.79916
TR,1989-06-20,4.273685,4.273685,4.273685,4.273685,0,2.79916
TR,1989-06-21,4.23908,4.23908,4.23908,4.23908,2167,2.776495
TR,1989-06-22,4.204475,4.204475,4.100661,4.169871,88861,2.731164
TR,1989-06-23,4.169871,4.187173,4.169871,4.187173,24563,2.742496
TR,1989-06-26,4.187173,4.221778,4.187173,4.221778,18061,2.765162
TR,1989-06-27,4.204475,4.23908,4.204475,4.23908,2890,2.776495
TR,1989-06-28,4.221778,4.221778,4.221778,4.221778,20951,2.765162
TR,1989-06-29,4.204475,4.204475,4.152568,4.152568,62853,2.71983
TR,1989-06-30,4.117963,4.273685,4.014149,4.273685,49849,2.79916
TR,1989-07-03,4.23908,4.23908,4.169871,4.169871,8669,2.731164
TR,1989-07-05,4.204475,4.204475,4.204475,4.204475,4335,2.753828
TR,1989-07-06,4.23908,4.273685,4.23908,4.256382,4335,2.787826
TR,1989-07-07,4.273685,4.290987,4.204475,4.273685,23841,2.79916
TR,1989-07-10,4.256382,4.290987,4.256382,4.256382,8669,2.787826
TR,1989-07-11,4.221778,4.290987,4.204475,4.204475,28175,2.753828
TR,1989-07-12,4.204475,4.204475,4.169871,4.169871,5780,2.731164
TR,1989-07-13,4.169871,4.325592,4.152568,4.325592,72967,2.833158
TR,1989-07-14,4.325592,4.342894,4.290987,4.290987,104032,2.810493
TR,1989-07-17,4.308289,4.308289,4.290987,4.290987,112701,2.810493
TR,1989-07-18,4.290987,4.290987,4.187173,4.187173,13004,2.742496
TR,1989-07-19,4.187173,4.187173,4.152568,4.187173,17339,2.742496
TR,1989-07-20,4.221778,4.290987,4.221778,4.256382,21673,2.787826
TR,1989-07-21,4.23908,4.23908,4.221778,4.23908,8669,2.776495
TR,1989-07-24,4.256382,4.256382,4.256382,4.256382,23118,2.787826
TR,1989-07-25,4.256382,4.360197,4.256382,4.290987,50571,2.810493
TR,1989-07-26,4.290987,4.325592,4.290987,4.290987,10114,2.810493
TR,1989-07-27,4.325592,4.429406,4.325592,4.429406,29620,2.901153
TR,1989-07-28,4.464011,4.706244,4.412104,4.706244,65742,3.082476
TR,1989-07-31,4.671639,4.706244,4.637034,4.671639,27453,3.059811
TR,1989-08-01,4.637034,4.671639,4.585127,4.619732,31065,3.025811
TR,1989-08-02,4.619732,4.654337,4.619732,4.637034,16616,3.037144
TR,1989-08-03,4.637034,4.810058,4.637034,4.810058,58518,3.150471
TR,1989-08-04,4.792756,4.82736,4.775453,4.775453,9392,3.127805
TR,1989-08-07,4.810058,4.879268,4.775453,4.810058,50571,3.150471
TR,1989-08-08,4.792756,4.844663,4.775453,4.810058,18784,3.150471
TR,1989-08-09,4.792756,4.844663,4.740849,4.775453,47681,3.127805
TR,1989-08-10,4.775453,4.844663,4.775453,4.82736,49126,3.161803
TR,1989-08-11,4.844663,4.948477,4.82736,4.948477,41179,3.241131
TR,1989-08-14,4.965779,4.965779,4.844663,4.913872,48404,3.218466
TR,1989-08-15,4.879268,4.879268,4.775453,4.844663,25286,3.173137
TR,1989-08-16,4.879268,4.983082,4.844663,4.844663,156048,3.173137
TR,1989-08-17,4.844663,4.861965,4.775453,4.775453,39012,3.127805
TR,1989-08-18,4.775453,4.775453,4.775453,4.775453,722,3.127805
TR,1989-08-21,4.810058,4.810058,4.775453,4.775453,10837,3.127805
TR,1989-08-22,4.758151,4.775453,4.671639,4.758151,93918,3.116475
TR,1989-08-23,4.723546,4.810058,4.723546,4.775453,526662,3.127805
TR,1989-08-24,4.810058,4.879268,4.810058,4.844663,31065,3.173137
TR,1989-08-25,4.810058,4.879268,4.810058,4.879268,17339,3.195802
TR,1989-08-28,4.913872,4.931175,4.879268,4.89657,22396,3.207134
TR,1989-08-29,4.931175,4.931175,4.89657,4.931175,72967,3.229799
TR,1989-08-30,4.965779,4.983082,4.913872,4.948477,44792,3.241131
TR,1989-08-31,4.948477,4.948477,4.879268,4.879268,5057,3.195802
TR,1989-09-01,4.844663,4.844663,4.810058,4.810058,5057,3.150471
TR,1989-09-05,4.792756,4.792756,4.792756,4.792756,5057,3.139138
TR,1989-09-06,4.775453,4.775453,4.740849,4.740849,11559,3.10514
TR,1989-09-07,4.723546,4.740849,4.723546,4.740849,19506,3.10514
TR,1989-09-08,4.723546,4.723546,4.723546,4.723546,6502,3.093807
TR,1989-09-11,4.723546,4.740849,4.706244,4.740849,70077,3.10514
TR,1989-09-12,4.775453,4.775453,4.740849,4.740849,12282,3.10514
TR,1989-09-13,4.740849,4.740849,4.706244,4.706244,28175,3.082476
TR,1989-09-14,4.688942,4.688942,4.688942,4.688942,9392,3.071142
TR,1989-09-15,4.671639,4.740849,4.671639,4.706244,85971,3.082476
TR,1989-09-18,4.723546,4.723546,4.688942,4.706244,17339,3.087653
TR,1989-09-19,4.706244,4.706244,4.706244,4.706244,3612,3.087653
TR,1989-09-20,4.706244,5.104198,4.706244,5.104198,333769,3.348738
TR,1989-09-21,5.069594,5.069594,4.913872,4.913872,42624,3.223872
TR,1989-09-22,4.879268,4.948477,4.775453,4.844663,49849,3.178466
TR,1989-09-25,4.844663,4.879268,4.810058,4.810058,20951,3.155762
TR,1989-09-26,4.775453,4.913872,4.775453,4.913872,19506,3.223872
TR,1989-09-27,4.879268,4.879268,4.740849,4.810058,148824,3.155762
TR,1989-09-28,4.775453,4.844663,4.740849,4.844663,19506,3.178466
TR,1989-09-29,4.810058,4.983082,4.810058,4.983082,31788,3.269278
TR,1989-10-02,4.983082,5.017687,4.844663,4.89657,31788,3.212519
TR,1989-10-03,4.861965,4.861965,4.861965,4.861965,722,3.189816
TR,1989-10-04,4.879268,4.983082,4.879268,4.983082,21673,3.269278
TR,1989-10-05,4.983082,5.086896,4.948477,5.017687,403846,3.291981
TR,1989-10-06,4.983082,5.173408,4.983082,5.104198,100420,3.348738
TR,1989-10-09,5.156105,5.225315,5.138803,5.225315,17339,3.428201
TR,1989-10-10,5.19071,5.277222,5.121501,5.277222,109089,3.462256
TR,1989-10-11,5.208013,5.25992,5.156105,5.156105,31788,3.382792
TR,1989-10-12,5.19071,5.19071,5.19071,5.19071,5780,3.405498
TR,1989-10-13,5.225315,5.225315,4.983082,4.983082,25286,3.269278
TR,1989-10-16,4.706244,4.82736,4.706244,4.810058,301982,3.155762
TR,1989-10-17,4.844663,4.844663,4.758151,4.792756,75857,3.14441
TR,1989-10-18,4.792756,4.810058,4.792756,4.792756,23118,3.14441
TR,1989-10-19,4.810058,4.844663,4.810058,4.844663,24563,3.178466
TR,1989-10-20,4.844663,4.844663,4.810058,4.810058,7224,3.155762
TR,1989-10-23,4.844663,4.879268,4.844663,4.879268,23841,3.20117
TR,1989-10-24,4.844663,4.879268,4.810058,4.810058,10837,3.155762
TR,1989-10-25,4.775453,4.810058,4.775453,4.775453,26008,3.133058
TR,1989-10-26,4.775453,4.775453,4.775453,4.775453,21673,3.133058
TR,1989-10-27,4.758151,4.758151,4.758151,4.758151,16616,3.121707
TR,1989-10-30,4.758151,4.758151,4.740849,4.758151,26008,3.121707
TR,1989-10-31,4.758151,4.775453,4.758151,4.758151,53461,3.121707
TR,1989-11-01,4.775453,4.792756,4.758151,4.758151,23841,3.121707
TR,1989-11-02,4.775453,4.775453,4.723546,4.723546,38290,3.099002
TR,1989-11-03,4.758151,4.758151,4.706244,4.706244,62130,3.087653
TR,1989-11-06,4.706244,4.706244,4.671639,4.706244,105477,3.087653
TR,1989-11-07,4.671639,4.671639,4.637034,4.637034,40457,3.042243
TR,1989-11-08,4.671639,4.706244,4.671639,4.706244,11559,3.087653
TR,1989-11-09,4.706244,4.775453,4.706244,4.775453,7224,3.133058
TR,1989-11-10,4.810058,4.879268,4.810058,4.810058,40457,3.155762
TR,1989-11-13,4.844663,4.844663,4.810058,4.810058,4335,3.155762
TR,1989-11-14,4.82736,4.844663,4.810058,4.844663,3612,3.178466
TR,1989-11-15,4.844663,4.879268,4.844663,4.844663,8669,3.178466
TR,1989-11-16,4.879268,4.879268,4.775453,4.775453,10837,3.133058
TR,1989-11-17,4.775453,4.792756,4.740849,4.792756,6502,3.14441
TR,1989-11-20,4.775453,4.775453,4.775453,4.775453,4335,3.133058
TR,1989-11-21,4.775453,4.879268,4.775453,4.879268,13004,3.20117
TR,1989-11-22,4.913872,4.983082,4.913872,4.983082,30343,3.269278
TR,1989-11-24,5.017687,5.25992,5.017687,5.25992,85971,3.450906
TR,1989-11-27,5.25992,5.25992,5.156105,5.156105,11559,3.382792
TR,1989-11-28,5.156105,5.156105,5.121501,5.121501,19506,3.360092
TR,1989-11-29,5.121501,5.19071,5.121501,5.121501,53461,3.360092
TR,1989-11-30,5.121501,5.138803,5.104198,5.104198,4335,3.348738
TR,1989-12-01,5.086896,5.156105,5.086896,5.121501,6502,3.360092
TR,1989-12-04,5.086896,5.19071,5.069594,5.19071,52738,3.405498
TR,1989-12-05,5.225315,5.225315,5.121501,5.225315,154603,3.428201
TR,1989-12-06,5.19071,5.208013,5.173408,5.173408,130762,3.394147
TR,1989-12-07,5.208013,5.294524,5.208013,5.242617,132930,3.439552
TR,1989-12-08,5.208013,5.25992,5.208013,5.25992,22396,3.450906
TR,1989-12-11,5.277222,5.277222,5.25992,5.277222,24563,3.462256
TR,1989-12-12,5.277222,5.294524,5.225315,5.294524,21673,3.473608
TR,1989-12-13,5.294524,5.294524,5.294524,5.294524,31788,3.473608
TR,1989-12-14,5.294524,5.294524,5.294524,5.294524,3612,3.473608
TR,1989-12-15,5.311827,5.311827,5.277222,5.294524,5057,3.478791
TR,1989-12-18,5.311827,5.329129,5.19071,5.25992,33955,3.456057
TR,1989-12-19,5.25992,5.25992,5.25992,5.25992,6502,3.456057
TR,1989-12-20,5.225315,5.225315,5.19071,5.19071,5057,3.41058
TR,1989-12-21,5.156105,5.19071,5.121501,5.156105,46959,3.387844
TR,1989-12-22,5.121501,5.121501,5.086896,5.086896,39012,3.342367
TR,1989-12-26,5.052291,5.052291,5.017687,5.017687,22396,3.296895
TR,1989-12-27,4.983082,4.983082,4.948477,4.965779,33955,3.262787
TR,1989-12-28,4.931175,4.931175,4.913872,4.913872,14449,3.228683
TR,1989-12-29,4.948477,5.086896,4.913872,5.052291,70800,3.319631
TR,1990-01-02,5.017687,5.017687,4.948477,4.983082,123538,3.274158
TR,1990-01-03,4.983082,4.983082,4.913872,4.913872,21673,3.228683
TR,1990-01-04,4.931175,4.965779,4.913872,4.913872,39012,3.228683
TR,1990-01-05,4.913872,4.948477,4.913872,4.948477,11559,3.251422
TR,1990-01-08,4.983082,5.000384,4.931175,5.000384,15894,3.285526
TR,1990-01-09,4.965779,5.017687,4.965779,5.017687,24563,3.296895
TR,1990-01-10,5.052291,5.052291,4.983082,4.983082,31065,3.274158
TR,1990-01-11,5.017687,5.034989,4.983082,4.983082,5057,3.274158
TR,1990-01-12,4.983082,4.983082,4.931175,4.931175,4335,3.240051
TR,1990-01-15,4.913872,4.913872,4.792756,4.792756,56351,3.149103
TR,1990-01-16,4.775453,4.792756,4.740849,4.792756,103310,3.149103
TR,1990-01-17,4.792756,4.810058,4.758151,4.792756,16616,3.149103
TR,1990-01-18,4.758151,4.879268,4.758151,4.879268,13004,3.205946
TR,1990-01-19,4.879268,4.948477,4.879268,4.931175,7224,3.240051
TR,1990-01-22,4.965779,5.000384,4.965779,4.965779,13004,3.262787
TR,1990-01-23,4.931175,4.931175,4.861965,4.861965,5057,3.1945769999999998
TR,1990-01-24,4.82736,4.879268,4.792756,4.82736,31788,3.171839
TR,1990-01-25,4.844663,4.844663,4.82736,4.82736,2167,3.171839
TR,1990-01-26,4.82736,4.82736,4.775453,4.775453,44069,3.137734
TR,1990-01-29,4.775453,4.775453,4.775453,4.775453,1445,3.137734
TR,1990-01-30,4.740849,4.775453,4.671639,4.671639,34677,3.069523
TR,1990-01-31,4.706244,4.706244,4.688942,4.688942,13004,3.08089
TR,1990-02-01,4.706244,4.740849,4.706244,4.740849,50571,3.114997
TR,1990-02-02,4.740849,4.792756,4.740849,4.792756,3612,3.149103
TR,1990-02-05,4.82736,4.82736,4.775453,4.775453,17339,3.137734
TR,1990-02-06,4.775453,4.775453,4.775453,4.775453,0,3.137734
TR,1990-02-07,4.810058,4.844663,4.810058,4.844663,4335,3.183208
TR,1990-02-08,4.82736,4.82736,4.82736,4.82736,3612,3.171839
TR,1990-02-09,4.861965,4.89657,4.844663,4.844663,6502,3.183208
TR,1990-02-12,4.879268,4.879268,4.861965,4.861965,5780,3.1945769999999998
TR,1990-02-13,4.89657,4.89657,4.844663,4.844663,5057,3.183208
TR,1990-02-14,4.844663,4.913872,4.844663,4.913872,4335,3.228683
TR,1990-02-15,4.879268,5.086896,4.879268,5.017687,30343,3.296895
TR,1990-02-16,5.017687,5.034989,4.983082,5.034989,20228,3.308263
TR,1990-02-20,5.000384,5.000384,4.948477,4.983082,23841,3.274158
TR,1990-02-21,4.948477,4.948477,4.879268,4.879268,17339,3.205946
TR,1990-02-22,4.89657,4.89657,4.861965,4.89657,4335,3.217314
TR,1990-02-23,4.89657,4.913872,4.89657,4.913872,11559,3.228683
TR,1990-02-26,4.89657,4.89657,4.89657,4.89657,16616,3.217314
TR,1990-02-27,4.89657,5.034989,4.89657,5.034989,25286,3.308263
TR,1990-02-28,5.052291,5.052291,4.948477,4.965779,14449,3.262787
TR,1990-03-01,4.931175,4.931175,4.931175,4.931175,1445,3.240051
TR,1990-03-02,4.913872,5.000384,4.913872,4.983082,29620,3.274158
TR,1990-03-05,5.017687,5.034989,4.983082,5.034989,30343,3.308263
TR,1990-03-06,5.069594,5.156105,5.069594,5.138803,57796,3.376475
TR,1990-03-07,5.121501,5.156105,5.121501,5.156105,23118,3.387844
TR,1990-03-08,5.156105,5.156105,5.121501,5.138803,30343,3.376475
TR,1990-03-09,5.017687,5.034989,5.017687,5.017687,4335,3.398884
TR,1990-03-12,5.034989,5.034989,4.983082,5.017687,8669,3.398884
TR,1990-03-13,5.034989,5.034989,5.000384,5.000384,3612,3.387164
TR,1990-03-14,5.017687,5.017687,4.983082,5.000384,13726,3.387164
TR,1990-03-15,5.034989,5.034989,4.983082,4.983082,35400,3.375443
TR,1990-03-16,4.983082,5.000384,4.983082,4.983082,12282,3.375443
TR,1990-03-19,4.983082,5.000384,4.983082,5.000384,6502,3.387164
TR,1990-03-20,5.017687,5.017687,4.983082,4.983082,5057,3.375443
TR,1990-03-21,4.983082,4.983082,4.948477,4.983082,435634,3.375443
TR,1990-03-22,4.983082,4.983082,4.931175,4.931175,3612,3.340282
TR,1990-03-23,4.913872,4.913872,4.913872,4.913872,72244,3.328562
TR,1990-03-26,4.913872,4.948477,4.913872,4.948477,4335,3.352004
TR,1990-03-27,4.948477,4.948477,4.948477,4.948477,0,3.352004
TR,1990-03-28,4.931175,4.931175,4.931175,4.931175,2167,3.340282
TR,1990-03-29,4.931175,4.931175,4.913872,4.931175,56351,3.340282
TR,1990-03-30,4.931175,4.931175,4.931175,4.931175,5057,3.340282
TR,1990-04-02,4.948477,4.983082,4.948477,4.983082,4335,3.375443
TR,1990-04-03,4.983082,4.983082,4.948477,4.948477,36845,3.352004
TR,1990-04-04,4.948477,4.948477,4.948477,4.948477,722,3.352004
TR,1990-04-05,4.983082,5.000384,4.983082,5.000384,4335,3.387164
TR,1990-04-06,5.017687,5.017687,4.965779,4.965779,24563,3.363722
TR,1990-04-09,4.983082,4.983082,4.913872,4.913872,38290,3.328562
TR,1990-04-10,4.913872,4.983082,4.913872,4.983082,20228,3.375443
TR,1990-04-11,4.948477,5.017687,4.948477,5.017687,35400,3.398884
TR,1990-04-12,5.000384,5.069594,5.000384,5.034989,10114,3.410605
TR,1990-04-16,5.069594,5.104198,5.069594,5.069594,2890,3.434045
TR,1990-04-17,5.052291,5.069594,5.034989,5.052291,13726,3.422324
TR,1990-04-18,5.086896,5.086896,5.034989,5.034989,7947,3.410605
TR,1990-04-19,5.017687,5.017687,5.017687,5.017687,2890,3.398884
TR,1990-04-20,5.017687,5.034989,5.017687,5.034989,7224,3.410605
TR,1990-04-23,5.017687,5.017687,5.017687,5.017687,15171,3.398884
TR,1990-04-24,5.052291,5.052291,5.052291,5.052291,3612,3.422324
TR,1990-04-25,5.052291,5.086896,5.052291,5.052291,10837,3.422324
TR,1990-04-26,5.121501,5.121501,5.086896,5.121501,13726,3.469207
TR,1990-04-27,5.121501,5.156105,5.121501,5.121501,67187,3.469207
TR,1990-04-30,5.121501,5.121501,5.121501,5.121501,6502,3.469207
TR,1990-05-01,5.138803,5.19071,5.121501,5.156105,28175,3.492647
TR,1990-05-02,5.19071,5.329129,5.19071,5.329129,33955,3.609851
TR,1990-05-03,5.398339,5.605967,5.398339,5.536758,473201,3.750492
TR,1990-05-04,5.744386,5.744386,5.640572,5.709781,88861,3.867694
TR,1990-05-07,5.709781,5.744386,5.623269,5.623269,28898,3.809094
TR,1990-05-08,5.605967,5.744386,5.571362,5.6751760000000004,81636,3.844255
TR,1990-05-09,5.6751760000000004,5.6751760000000004,5.6751760000000004,5.6751760000000004,18061,3.844255
TR,1990-05-10,5.692479,5.709781,5.6751760000000004,5.6751760000000004,15894,3.844255
TR,1990-05-11,5.640572,5.640572,5.605967,5.605967,15894,3.797373
TR,1990-05-14,5.571362,5.640572,5.536758,5.571362,83081,3.773932
TR,1990-05-15,5.605967,5.605967,5.536758,5.55406,137264,3.762213
TR,1990-05-16,5.536758,5.605967,5.536758,5.588665,31065,3.785652
TR,1990-05-17,5.623269,5.744386,5.623269,5.640572,25286,3.820815
TR,1990-05-18,5.6751760000000004,5.727084,5.6751760000000004,5.692479,27453,3.855976
TR,1990-05-21,5.727084,5.744386,5.709781,5.709781,5780,3.867694
TR,1990-05-22,5.709781,5.727084,5.605967,5.6751760000000004,72244,3.844255
TR,1990-05-23,5.640572,5.640572,5.536758,5.605967,96085,3.797373
TR,1990-05-24,5.605967,5.813595,5.605967,5.778991,41179,3.914578
TR,1990-05-25,5.744386,5.934712,5.744386,5.91741,32510,4.008339
TR,1990-05-29,5.882805,6.090433,5.882805,6.090433,66465,4.125542
TR,1990-05-30,6.107736,6.159643,6.055829,6.090433,227570,4.125542
TR,1990-05-31,6.055829,6.090433,5.986619,5.986619,26730,4.05522
TR,1990-06-01,5.952014,5.986619,5.91741,5.952014,31788,4.031781
TR,1990-06-04,5.952014,6.055829,5.91741,6.055829,103310,4.1021
TR,1990-06-05,6.090433,6.125038,6.055829,6.055829,9392,4.1021
TR,1990-06-06,6.021224,6.125038,6.021224,6.107736,62130,4.137261
TR,1990-06-07,6.073131,6.073131,6.055829,6.055829,25286,4.1021
TR,1990-06-08,6.073131,6.159643,6.021224,6.021224,22396,4.07866
TR,1990-06-11,5.986619,6.073131,5.986619,6.038526,17339,4.09038
TR,1990-06-12,6.073131,6.090433,6.038526,6.055829,11559,4.1021
TR,1990-06-13,6.055829,6.159643,6.055829,6.125038,68632,4.148983
TR,1990-06-14,6.107736,6.176945,6.090433,6.176945,48404,4.184144
TR,1990-06-15,6.176945,6.176945,6.125038,6.159643,12282,4.17776
TR,1990-06-18,6.159643,6.176945,6.107736,6.107736,14449,4.142554
TR,1990-06-19,6.125038,6.125038,6.090433,6.090433,10837,4.130817
TR,1990-06-20,6.107736,6.159643,6.090433,6.159643,33955,4.17776
TR,1990-06-21,6.194247,6.194247,6.125038,6.125038,8669,4.15429
TR,1990-06-22,6.159643,6.298062,6.159643,6.228852,67910,4.224701
TR,1990-06-25,6.263457,6.263457,6.228852,6.228852,3612,4.224701
TR,1990-06-26,6.263457,6.298062,6.228852,6.228852,52016,4.224701
TR,1990-06-27,6.263457,6.263457,6.228852,6.228852,31065,4.224701
TR,1990-06-28,6.263457,6.349969,6.263457,6.332666,132207,4.29511
TR,1990-06-29,6.332666,6.332666,6.055829,6.055829,139432,4.107347
TR,1990-07-02,6.125038,6.349969,6.125038,6.349969,125705,4.306847
TR,1990-07-03,6.367271,6.540295,6.367271,6.540295,179889,4.435935
TR,1990-07-05,6.5749,6.696016,6.5749,6.696016,172664,4.541553
TR,1990-07-06,6.713319,6.713319,6.626807,6.713319,41179,4.553288
TR,1990-07-09,6.713319,6.920947,6.713319,6.903645,132930,4.682378
TR,1990-07-10,6.903645,6.903645,6.678714,6.696016,96808,4.541553
TR,1990-07-11,6.696016,6.713319,6.592202,6.592202,78024,4.471143
TR,1990-07-12,6.5749,6.592202,6.557597,6.592202,52016,4.471143
TR,1990-07-13,6.609504,6.79983,6.609504,6.713319,110534,4.553288
TR,1990-07-16,6.678714,6.678714,6.540295,6.540295,73689,4.435935
TR,1990-07-17,6.5749,6.5749,6.471085,6.5749,48404,4.459405
TR,1990-07-18,6.609504,6.661411,6.592202,6.609504,27453,4.482877
TR,1990-07-19,6.644109,6.747923,6.644109,6.713319,38290,4.553288
TR,1990-07-20,6.713319,6.713319,6.713319,6.713319,248521,4.553288
TR,1990-07-23,6.644109,6.644109,6.436481,6.522992,54906,4.424199
TR,1990-07-24,6.557597,6.557597,6.436481,6.471085,23841,4.388996
TR,1990-07-25,6.471085,6.471085,6.401876,6.401876,131485,4.342053
TR,1990-07-26,6.401876,6.436481,6.384574,6.436481,65742,4.365524
TR,1990-07-27,6.401876,6.401876,6.298062,6.298062,15894,4.271642
TR,1990-07-30,6.332666,6.332666,6.159643,6.159643,54906,4.17776
TR,1990-07-31,6.090433,6.159643,5.986619,5.986619,72244,4.060408
TR,1990-08-01,5.952014,6.021224,5.934712,6.021224,195060,4.083877
TR,1990-08-02,5.986619,6.073131,5.986619,6.073131,28175,4.119081
TR,1990-08-03,6.038526,6.055829,6.003921,6.055829,28175,4.107347
TR,1990-08-06,5.934712,5.952014,5.882805,5.882805,33955,3.989995
TR,1990-08-07,5.813595,5.865503,5.813595,5.8482,156770,3.966525
TR,1990-08-08,5.882805,5.986619,5.882805,5.986619,80191,4.060408
TR,1990-08-09,6.021224,6.073131,6.021224,6.055829,31065,4.107347
TR,1990-08-10,6.021224,6.021224,5.986619,5.986619,33232,4.060408
TR,1990-08-13,5.952014,5.952014,5.882805,5.882805,16616,3.989995
TR,1990-08-14,5.882805,5.882805,5.830898,5.830898,20228,3.954788
TR,1990-08-15,5.8482,5.8482,5.796293,5.796293,88138,3.931319
TR,1990-08-16,5.778991,5.778991,5.640572,5.640572,104032,3.825702
TR,1990-08-17,5.640572,5.640572,5.381036,5.432943,72244,3.684877
TR,1990-08-20,5.415641,5.415641,5.363734,5.381036,17339,3.649671
TR,1990-08-21,5.346432,5.346432,5.156105,5.156105,82359,3.497113
TR,1990-08-22,5.138803,5.173408,5.052291,5.052291,85248,3.426703
TR,1990-08-23,4.879268,4.89657,4.671639,4.671639,70800,3.168525
TR,1990-08-24,4.706244,4.740849,4.637034,4.637034,89583,3.145053
TR,1990-08-27,4.706244,4.879268,4.706244,4.775453,154603,3.238937
TR,1990-08-28,4.82736,4.948477,4.82736,4.948477,98252,3.356288
TR,1990-08-29,4.983082,5.017687,4.983082,4.983082,75857,3.379761
TR,1990-08-30,5.052291,5.052291,4.948477,4.965779,26730,3.368026
TR,1990-08-31,4.965779,4.965779,4.723546,4.758151,122816,3.227201
TR,1990-09-04,4.775453,4.775453,4.706244,4.706244,83804,3.191997
TR,1990-09-05,4.740849,4.792756,4.723546,4.740849,185668,3.215466
TR,1990-09-06,4.740849,4.758151,4.637034,4.637034,95363,3.145053
TR,1990-09-07,4.671639,4.706244,4.671639,4.706244,54906,3.191997
TR,1990-09-10,4.740849,4.758151,4.706244,4.706244,13726,3.191997
TR,1990-09-11,4.706244,4.706244,4.706244,4.706244,24563,3.191997
TR,1990-09-12,4.723546,4.723546,4.706244,4.706244,122816,3.191997
TR,1990-09-13,4.740849,4.810058,4.706244,4.810058,69355,3.262407
TR,1990-09-14,4.775453,4.792756,4.723546,4.758151,11559,3.227201
TR,1990-09-17,4.775453,4.82736,4.775453,4.82736,23841,3.274142
TR,1990-09-18,4.792756,4.983082,4.792756,4.983082,28898,3.379761
TR,1990-09-19,4.948477,4.983082,4.948477,4.983082,6502,3.379761
TR,1990-09-20,4.965779,4.965779,4.965779,4.965779,26008,3.368026
TR,1990-09-21,4.983082,4.983082,4.879268,4.89657,15894,3.32637
TR,1990-09-24,4.913872,4.948477,4.844663,4.948477,23118,3.361629
TR,1990-09-25,4.948477,4.948477,4.89657,4.931175,8669,3.349878
TR,1990-09-26,4.965779,5.017687,4.965779,5.017687,5057,3.408647
TR,1990-09-27,5.000384,5.000384,4.89657,4.89657,10837,3.32637
TR,1990-09-28,4.931175,4.931175,4.861965,4.861965,5780,3.30286
TR,1990-10-01,4.844663,4.983082,4.844663,4.89657,86693,3.32637
TR,1990-10-02,4.879268,5.156105,4.879268,5.156105,63575,3.502679
